# GO term -> ChEBI (logical-definition cross-products, go-plus.json)
GO:0098771	CHEBI:36914
GO:0098782	CHEBI:29103
GO:0098829	CHEBI:62501
GO:0098838	CHEBI:62501
GO:0098847	CHEBI:9160
GO:0098849	CHEBI:48775
GO:0098856	CHEBI:18059
GO:0098920	CHEBI:18059
GO:0098921	CHEBI:67194
GO:0098924	CHEBI:16480
GO:0098925	CHEBI:16480
GO:0098940	CHEBI:16480
GO:0098988	CHEBI:14321
GO:0099038	CHEBI:17761
GO:0099039	CHEBI:26739
GO:0099040	CHEBI:17761
GO:0099082	CHEBI:60466
GO:0099083	CHEBI:60466
GO:0099093	CHEBI:29108
GO:0099094	CHEBI:23906;CHEBI:24431
GO:0099095	CHEBI:23905;CHEBI:24431
GO:0099110	CHEBI:36080
GO:0099112	CHEBI:36080
GO:0099163	CHEBI:16480
GO:0099180	CHEBI:29105
GO:0099538	CHEBI:60466
GO:0099539	CHEBI:60466
GO:0099540	CHEBI:60466
GO:0099541	CHEBI:18059
GO:0099542	CHEBI:67194
GO:0099546	CHEBI:36080
GO:0099548	CHEBI:16480
GO:0099549	CHEBI:17245
GO:0099551	CHEBI:60466
GO:0099552	CHEBI:18059
GO:0099553	CHEBI:67194
GO:0099555	CHEBI:16480
GO:0099556	CHEBI:17245
GO:0099574	CHEBI:36080
GO:0099585	CHEBI:29108
GO:0099586	CHEBI:29108
GO:0099587	CHEBI:36914
GO:0099589	CHEBI:350546
GO:0099604	CHEBI:29108;CHEBI:24431
GO:0099613	CHEBI:36080
GO:0102025	CHEBI:33542
GO:0103116	CHEBI:143624
GO:0106001	CHEBI:18133
GO:0106081	CHEBI:17306
GO:0106082	CHEBI:17992
GO:0106110	CHEBI:10022
GO:0106150	CHEBI:10106
GO:0106210	CHEBI:143197
GO:0106219	CHEBI:29105
GO:0106220	CHEBI:62220
GO:0106254	CHEBI:18059
GO:0106295	CHEBI:132120
GO:0106304	CHEBI:149779
GO:0106305	CHEBI:149779
GO:0106342	CHEBI:144784
GO:0106380	CHEBI:26400
GO:0106381	CHEBI:26390
GO:0106383	CHEBI:58245
GO:0106384	CHEBI:57673
GO:0106385	CHEBI:61194
GO:0106402	CHEBI:59294
GO:0106421	CHEBI:15378;CHEBI:29985
GO:0106439	CHEBI:32551;CHEBI:32682
GO:0110094	CHEBI:16838
GO:0110095	CHEBI:17478
GO:0110096	CHEBI:17478
GO:0110101	CHEBI:57762
GO:0110141	CHEBI:29985
GO:0120010	CHEBI:16247
GO:0120011	CHEBI:15889
GO:0120012	CHEBI:26739
GO:0120014	CHEBI:16247
GO:0120015	CHEBI:15889
GO:0120016	CHEBI:26739
GO:0120017	CHEBI:17761
GO:0120019	CHEBI:64482
GO:0120020	CHEBI:16113
GO:0120021	CHEBI:53030
GO:0120023	CHEBI:64628
GO:0120029	CHEBI:15378
GO:0120112	CHEBI:58367
GO:0120116	CHEBI:5391
GO:0120178	CHEBI:26764
GO:0120225	CHEBI:57287
GO:0120226	CHEBI:57292
GO:0120227	CHEBI:58342
GO:0120232	CHEBI:87467
GO:0120233	CHEBI:87467
GO:0120251	CHEBI:24632
GO:0120252	CHEBI:24632
GO:0120253	CHEBI:24632
GO:0120254	CHEBI:78840
GO:0120255	CHEBI:78840
GO:0120256	CHEBI:78840
GO:0120284	CHEBI:64554
GO:0120285	CHEBI:58315
GO:0120286	CHEBI:64554
GO:0120530	CHEBI:58885
GO:0120551	CHEBI:57292;CHEBI:16810
GO:0120552	CHEBI:183508;CHEBI:191201
GO:0120575	CHEBI:57504
GO:0140009	CHEBI:29991
GO:0140010	CHEBI:29990
GO:0140021	CHEBI:456216
GO:0140041	CHEBI:17158
GO:0140042	CHEBI:18059
GO:0140048	CHEBI:29035
GO:0140052	CHEBI:60151
GO:0140070	CHEBI:16240
GO:0140097	CHEBI:16991
GO:0140098	CHEBI:33697
GO:0140101	CHEBI:17843
GO:0140102	CHEBI:18111
GO:0140103	CHEBI:17089
GO:0140114	CHEBI:17051
GO:0140116	CHEBI:17051
GO:0140125	CHEBI:26948
GO:0140132	CHEBI:30408
GO:0140135	CHEBI:23906
GO:0140140	CHEBI:16235
GO:0140141	CHEBI:29103
GO:0140145	CHEBI:23378
GO:0140146	CHEBI:29108
GO:0140147	CHEBI:29105
GO:0140157	CHEBI:28938
GO:0140159	CHEBI:33118
GO:0140161	CHEBI:29101;CHEBI:35757
GO:0140201	CHEBI:16199
GO:0140202	CHEBI:88061
GO:0140203	CHEBI:57834
GO:0140204	CHEBI:17310
GO:0140205	CHEBI:25676
GO:0140206	CHEBI:46761
GO:0140207	CHEBI:47923
GO:0140209	CHEBI:29105
GO:0140211	CHEBI:15378;CHEBI:62501
GO:0140246	CHEBI:36080
GO:0140247	CHEBI:36080
GO:0140249	CHEBI:36080
GO:0140250	CHEBI:36080
GO:0140251	CHEBI:36080
GO:0140252	CHEBI:36080
GO:0140270	CHEBI:18391
GO:0140271	CHEBI:18133
GO:0140298	CHEBI:24875
GO:0140300	CHEBI:35243
GO:0140329	CHEBI:16961
GO:0140331	CHEBI:60971
GO:0140332	CHEBI:16412
GO:0140333	CHEBI:37739
GO:0140334	CHEBI:16412
GO:0140337	CHEBI:18035
GO:0140338	CHEBI:64583
GO:0140339	CHEBI:60523
GO:0140340	CHEBI:23079
GO:0140341	CHEBI:57613
GO:0140343	CHEBI:57262
GO:0140344	CHEBI:17855
GO:0140345	CHEBI:64482
GO:0140346	CHEBI:57262
GO:0140348	CHEBI:60479
GO:0140351	CHEBI:62941
GO:0140353	CHEBI:18059
GO:0140354	CHEBI:18059
GO:0140357	CHEBI:30413
GO:0140360	CHEBI:71501
GO:0140361	CHEBI:71501
GO:0140371	CHEBI:138482
GO:0140377	CHEBI:51075
GO:0140380	CHEBI:139072
GO:0140394	CHEBI:68452
GO:0140406	CHEBI:57972
GO:0140407	CHEBI:15378;CHEBI:57972
GO:0140410	CHEBI:17544;CHEBI:23906
GO:0140412	CHEBI:17544;CHEBI:29105
GO:0140413	CHEBI:15075;CHEBI:17544;CHEBI:29105
GO:0140420	CHEBI:30413
GO:0140421	CHEBI:30413
GO:0140425	CHEBI:28260
GO:0140442	CHEBI:16240
GO:0140446	CHEBI:147341
GO:0140466	CHEBI:30408
GO:0140481	CHEBI:30408
GO:0140482	CHEBI:24875
GO:0140484	CHEBI:356416
GO:0140485	CHEBI:356416
GO:0140488	CHEBI:30413
GO:0140550	CHEBI:58456
GO:0140576	CHEBI:38290
GO:0140581	CHEBI:49552
GO:0140598	CHEBI:6495
GO:0140604	CHEBI:167637
GO:0140609	CHEBI:48863
GO:0140613	CHEBI:29035
GO:0140614	CHEBI:167605
GO:0140636	CHEBI:23378
GO:0140640	CHEBI:33696
GO:0140652	CHEBI:64695
GO:0140654	CHEBI:72761
GO:0140679	CHEBI:29101
GO:0140703	CHEBI:71501
GO:0140704	CHEBI:177334
GO:0140722	CHEBI:62932
GO:0140723	CHEBI:74926
GO:0140734	CHEBI:28938
GO:0140735	CHEBI:40303
GO:0140781	CHEBI:77772
GO:0140782	CHEBI:156460
GO:0140783	CHEBI:146007
GO:0140784	CHEBI:25213
GO:0140785	CHEBI:35238
GO:0140786	CHEBI:28300
GO:0140787	CHEBI:43474
GO:0140788	CHEBI:29985
GO:0140799	CHEBI:15378;CHEBI:57305
GO:0140800	CHEBI:15378;CHEBI:59888
GO:0140812	CHEBI:23905;CHEBI:30839
GO:0140813	CHEBI:17775;CHEBI:23905
GO:0140814	CHEBI:17750;CHEBI:17996;CHEBI:29101
GO:0140819	CHEBI:61463
GO:0140821	CHEBI:61463
GO:0140826	CHEBI:15378;CHEBI:29105
GO:0140827	CHEBI:29105
GO:0140828	CHEBI:23906;CHEBI:25213
GO:0140829	CHEBI:17544;CHEBI:23905
GO:0140830	CHEBI:15378;CHEBI:29101;CHEBI:58359
GO:0140831	CHEBI:15378;CHEBI:29101;CHEBI:58048
GO:0140832	CHEBI:15378;CHEBI:29101;CHEBI:57595
GO:0140848	CHEBI:23906;CHEBI:35238
GO:0140872	CHEBI:85616
GO:0140873	CHEBI:34907
GO:0140874	CHEBI:156379
GO:0140875	CHEBI:7883
GO:0140876	CHEBI:142823
GO:0140877	CHEBI:34848
GO:0140878	CHEBI:27779
GO:0140879	CHEBI:189095
GO:0140880	CHEBI:177543
GO:0140882	CHEBI:29105
GO:0140892	CHEBI:17544;CHEBI:17996;CHEBI:29101
GO:0140900	CHEBI:17544;CHEBI:17996
GO:0140901	CHEBI:58048;CHEBI:66916
GO:0140902	CHEBI:58359;CHEBI:66916
GO:0140914	CHEBI:29105
GO:0140915	CHEBI:29105
GO:0140916	CHEBI:29105
GO:0140917	CHEBI:29105
GO:0140924	CHEBI:57959
GO:0140925	CHEBI:58095
GO:0140926	CHEBI:57959
GO:0140927	CHEBI:58805
GO:0140929	CHEBI:29101;CHEBI:4208
GO:0140930	CHEBI:29101;CHEBI:37721
GO:0140961	CHEBI:25213
GO:0140962	CHEBI:24431
GO:0140967	CHEBI:29035
GO:0140974	CHEBI:26822
GO:0140977	CHEBI:15347
GO:0140979	CHEBI:36976
GO:0140980	CHEBI:33838
GO:0140982	CHEBI:63062
GO:0140983	CHEBI:29035;CHEBI:29108
GO:0140987	CHEBI:30616;CHEBI:43474
GO:0140988	CHEBI:43474;CHEBI:456216
GO:0141013	CHEBI:35584
GO:0141067	CHEBI:17997
GO:0141089	CHEBI:4167
GO:0141165	CHEBI:24279
GO:0141187	CHEBI:33696
GO:0141188	CHEBI:33696
GO:0141204	CHEBI:90799
GO:0150094	CHEBI:64645
GO:0160007	CHEBI:57925
GO:0160039	CHEBI:17996;CHEBI:350546
GO:0160042	CHEBI:26395
GO:0160043	CHEBI:33567
GO:0160044	CHEBI:16189;CHEBI:17996
GO:0160046	CHEBI:17996;CHEBI:30623
GO:0160050	CHEBI:15318
GO:0160069	CHEBI:35195
GO:0160070	CHEBI:41132
GO:0160080	CHEBI:16881
GO:0160081	CHEBI:16382
GO:0160125	CHEBI:29101
GO:0160126	CHEBI:29108
GO:0160133	CHEBI:17544
GO:0160173	CHEBI:58432
GO:0160176	CHEBI:18420
GO:0160178	CHEBI:46761
GO:0160179	CHEBI:24875
GO:0160181	CHEBI:28821
GO:0160212	CHEBI:23906;CHEBI:57305
GO:0160233	CHEBI:27266
GO:0160245	CHEBI:17359
GO:0160256	CHEBI:32551
GO:0160270	CHEBI:57262;CHEBI:58178
GO:0160283	CHEBI:17433
GO:0160284	CHEBI:17433
GO:0160286	CHEBI:60193
GO:0160287	CHEBI:60193
GO:0160291	CHEBI:16113;CHEBI:58178
GO:0160305	CHEBI:235375
GO:0160310	CHEBI:59905
GO:0160311	CHEBI:327995
GO:0160312	CHEBI:58025
GO:0170033	CHEBI:59869
GO:0170034	CHEBI:59869
GO:0170035	CHEBI:59869
GO:0170038	CHEBI:83813
GO:0170039	CHEBI:83813
GO:0170040	CHEBI:83813
GO:0170041	CHEBI:83820
GO:0170043	CHEBI:83820
GO:0170044	CHEBI:83820
GO:0170045	CHEBI:128769
GO:0170046	CHEBI:128769
GO:0170055	CHEBI:18059
GO:0170061	CHEBI:25516
GO:0180003	CHEBI:57856;CHEBI:59789
GO:0180013	CHEBI:68497
GO:0180042	CHEBI:16838
GO:0180047	CHEBI:58211
GO:0180048	CHEBI:58178
GO:0180056	CHEBI:16810;CHEBI:16947
GO:0180067	CHEBI:233617
GO:1900534	CHEBI:7896
GO:1900535	CHEBI:7896
GO:1900540	CHEBI:38224
GO:1900541	CHEBI:38224
GO:1900548	CHEBI:26355
GO:1900550	CHEBI:60481
GO:1900551	CHEBI:60481
GO:1900553	CHEBI:64397
GO:1900554	CHEBI:64397
GO:1900556	CHEBI:64372
GO:1900557	CHEBI:64372
GO:1900559	CHEBI:64418
GO:1900560	CHEBI:64418
GO:1900562	CHEBI:64421
GO:1900563	CHEBI:64421
GO:1900569	CHEBI:71487
GO:1900570	CHEBI:64413
GO:1900571	CHEBI:64413
GO:1900572	CHEBI:64413
GO:1900574	CHEBI:77659
GO:1900575	CHEBI:77659
GO:1900577	CHEBI:64410
GO:1900578	CHEBI:64410
GO:1900580	CHEBI:62457
GO:1900581	CHEBI:62457
GO:1900583	CHEBI:16162
GO:1900584	CHEBI:16162
GO:1900586	CHEBI:64436
GO:1900587	CHEBI:64436
GO:1900588	CHEBI:64415
GO:1900589	CHEBI:64415
GO:1900590	CHEBI:64415
GO:1900591	CHEBI:64417
GO:1900592	CHEBI:64417
GO:1900593	CHEBI:64417
GO:1900595	CHEBI:64454
GO:1900596	CHEBI:64454
GO:1900598	CHEBI:64465
GO:1900599	CHEBI:64465
GO:1900601	CHEBI:64450
GO:1900602	CHEBI:64450
GO:1900604	CHEBI:69403
GO:1900605	CHEBI:69403
GO:1900607	CHEBI:69404
GO:1900608	CHEBI:69404
GO:1900610	CHEBI:64405
GO:1900611	CHEBI:64405
GO:1900613	CHEBI:64409
GO:1900614	CHEBI:64409
GO:1900616	CHEBI:64373
GO:1900617	CHEBI:64373
GO:1900629	CHEBI:29118
GO:1900630	CHEBI:29118
GO:1900631	CHEBI:35998
GO:1900632	CHEBI:35998
GO:1900633	CHEBI:28897
GO:1900634	CHEBI:28897
GO:1900635	CHEBI:16148
GO:1900636	CHEBI:16148
GO:1900673	CHEBI:33641
GO:1900674	CHEBI:33641
GO:1900681	CHEBI:37606
GO:1900682	CHEBI:37606
GO:1900726	CHEBI:63300
GO:1900727	CHEBI:63300
GO:1900749	CHEBI:16347
GO:1900750	CHEBI:25676
GO:1900751	CHEBI:16244
GO:1900752	CHEBI:15792
GO:1900753	CHEBI:64816
GO:1900754	CHEBI:48999
GO:1900762	CHEBI:64522
GO:1900763	CHEBI:64522
GO:1900765	CHEBI:64512
GO:1900766	CHEBI:64512
GO:1900768	CHEBI:64543
GO:1900769	CHEBI:64543
GO:1900772	CHEBI:64531
GO:1900781	CHEBI:64551
GO:1900786	CHEBI:64542
GO:1900787	CHEBI:64542
GO:1900789	CHEBI:64535
GO:1900790	CHEBI:64535
GO:1900792	CHEBI:64499
GO:1900793	CHEBI:64499
GO:1900796	CHEBI:64534
GO:1900797	CHEBI:64518
GO:1900798	CHEBI:64518
GO:1900799	CHEBI:64518
GO:1900801	CHEBI:64497
GO:1900802	CHEBI:64497
GO:1900805	CHEBI:64530
GO:1900809	CHEBI:67147
GO:1900811	CHEBI:62461
GO:1900812	CHEBI:62461
GO:1900813	CHEBI:64398
GO:1900814	CHEBI:64398
GO:1900815	CHEBI:64398
GO:1900817	CHEBI:166829
GO:1900818	CHEBI:166829
GO:1900819	CHEBI:145992
GO:1900820	CHEBI:145992
GO:1900821	CHEBI:145992
GO:1900866	CHEBI:29805
GO:1900867	CHEBI:64514
GO:1900868	CHEBI:64514
GO:1900869	CHEBI:64553
GO:1900870	CHEBI:64553
GO:1900873	CHEBI:77506
GO:1900875	CHEBI:64502
GO:1900876	CHEBI:64503
GO:1900877	CHEBI:64503
GO:1900878	CHEBI:64506
GO:1900879	CHEBI:64506
GO:1900880	CHEBI:64507
GO:1900881	CHEBI:64507
GO:1900882	CHEBI:64508
GO:1900883	CHEBI:64508
GO:1900985	CHEBI:57753
GO:1900988	CHEBI:58567
GO:1900991	CHEBI:16794
GO:1900994	CHEBI:18002
GO:1900995	CHEBI:52971
GO:1900996	CHEBI:16716
GO:1900997	CHEBI:16716
GO:1900998	CHEBI:27798
GO:1900999	CHEBI:27798
GO:1901009	CHEBI:17129
GO:1901012	CHEBI:57873
GO:1901015	CHEBI:58193
GO:1901022	CHEBI:48999
GO:1901023	CHEBI:48999
GO:1901024	CHEBI:48999
GO:1901027	CHEBI:28675
GO:1901038	CHEBI:77857
GO:1901051	CHEBI:57858
GO:1901057	CHEBI:57484
GO:1901059	CHEBI:64474
GO:1901060	CHEBI:64474
GO:1901062	CHEBI:64475
GO:1901063	CHEBI:64475
GO:1901065	CHEBI:64476
GO:1901066	CHEBI:64476
GO:1901067	CHEBI:29749
GO:1901069	CHEBI:24458
GO:1901070	CHEBI:24458
GO:1901072	CHEBI:24271
GO:1901073	CHEBI:24271
GO:1901085	CHEBI:64948
GO:1901086	CHEBI:51354
GO:1901087	CHEBI:51354
GO:1901088	CHEBI:51354
GO:1901103	CHEBI:5530
GO:1901105	CHEBI:9470
GO:1901106	CHEBI:9470
GO:1901108	CHEBI:5533
GO:1901109	CHEBI:5533
GO:1901111	CHEBI:91020
GO:1901112	CHEBI:91020
GO:1901114	CHEBI:48923
GO:1901115	CHEBI:48923
GO:1901117	CHEBI:3543
GO:1901118	CHEBI:3543
GO:1901120	CHEBI:73678
GO:1901121	CHEBI:73678
GO:1901123	CHEBI:184381
GO:1901124	CHEBI:184381
GO:1901126	CHEBI:354984
GO:1901127	CHEBI:354984
GO:1901128	CHEBI:90218
GO:1901129	CHEBI:90218
GO:1901130	CHEBI:90218
GO:1901132	CHEBI:6104
GO:1901133	CHEBI:6104
GO:1901135	CHEBI:63299
GO:1901136	CHEBI:63299
GO:1901137	CHEBI:63299
GO:1901140	CHEBI:28386
GO:1901149	CHEBI:30762
GO:1901151	CHEBI:65028
GO:1901152	CHEBI:65028
GO:1901154	CHEBI:233202
GO:1901155	CHEBI:233202
GO:1901158	CHEBI:7507
GO:1901159	CHEBI:57737
GO:1901161	CHEBI:50994
GO:1901162	CHEBI:50994
GO:1901168	CHEBI:27715
GO:1901169	CHEBI:27715
GO:1901170	CHEBI:16482
GO:1901173	CHEBI:26119
GO:1901174	CHEBI:26119
GO:1901176	CHEBI:15948
GO:1901177	CHEBI:15948
GO:1901179	CHEBI:35330
GO:1901180	CHEBI:35330
GO:1901235	CHEBI:16347
GO:1901236	CHEBI:16244
GO:1901238	CHEBI:46502
GO:1901239	CHEBI:15792
GO:1901241	CHEBI:48999
GO:1901242	CHEBI:64816
GO:1901264	CHEBI:63299
GO:1901265	CHEBI:25608
GO:1901266	CHEBI:57511
GO:1901267	CHEBI:57511
GO:1901268	CHEBI:57511
GO:1901269	CHEBI:35371
GO:1901270	CHEBI:35371
GO:1901271	CHEBI:35371
GO:1901273	CHEBI:57990
GO:1901274	CHEBI:57990
GO:1901275	CHEBI:30929
GO:1901276	CHEBI:30929
GO:1901277	CHEBI:30929
GO:1901279	CHEBI:58273
GO:1901280	CHEBI:58273
GO:1901281	CHEBI:61393
GO:1901282	CHEBI:61393
GO:1901284	CHEBI:58103
GO:1901285	CHEBI:58103
GO:1901286	CHEBI:30409
GO:1901287	CHEBI:30409
GO:1901288	CHEBI:30409
GO:1901289	CHEBI:57292
GO:1901290	CHEBI:57292
GO:1901292	CHEBI:25608
GO:1901293	CHEBI:25608
GO:1901322	CHEBI:17698
GO:1901323	CHEBI:48923
GO:1901324	CHEBI:9688
GO:1901325	CHEBI:2762
GO:1901326	CHEBI:77932
GO:1901327	CHEBI:61049
GO:1901328	CHEBI:23527
GO:1901334	CHEBI:25000
GO:1901335	CHEBI:25000
GO:1901336	CHEBI:25000
GO:1901337	CHEBI:51277
GO:1901338	CHEBI:33567
GO:1901344	CHEBI:52646
GO:1901345	CHEBI:156132
GO:1901349	CHEBI:24279
GO:1901354	CHEBI:78902
GO:1901355	CHEBI:9168
GO:1901357	CHEBI:59497
GO:1901358	CHEBI:59497
GO:1901359	CHEBI:46502
GO:1901363	CHEBI:5686
GO:1901365	CHEBI:65932
GO:1901366	CHEBI:65932
GO:1901367	CHEBI:35235
GO:1901369	CHEBI:79081
GO:1901370	CHEBI:57925
GO:1901373	CHEBI:61051
GO:1901374	CHEBI:47622
GO:1901375	CHEBI:47622
GO:1901422	CHEBI:28885
GO:1901423	CHEBI:16716
GO:1901424	CHEBI:17578
GO:1901425	CHEBI:15740
GO:1901426	CHEBI:34768
GO:1901427	CHEBI:28831
GO:1901440	CHEBI:167457
GO:1901441	CHEBI:167457
GO:1901474	CHEBI:68452
GO:1901475	CHEBI:15361
GO:1901478	CHEBI:40036
GO:1901480	CHEBI:30823
GO:1901493	CHEBI:38853
GO:1901497	CHEBI:39258
GO:1901498	CHEBI:35008
GO:1901499	CHEBI:29021
GO:1901500	CHEBI:27417
GO:1901501	CHEBI:27338
GO:1901502	CHEBI:25698
GO:1901503	CHEBI:25698
GO:1901504	CHEBI:38597
GO:1901505	CHEBI:63299
GO:1901511	CHEBI:64974
GO:1901512	CHEBI:64974
GO:1901513	CHEBI:67062
GO:1901514	CHEBI:67062
GO:1901515	CHEBI:67063
GO:1901517	CHEBI:64704
GO:1901518	CHEBI:64704
GO:1901520	CHEBI:64705
GO:1901521	CHEBI:64705
GO:1901523	CHEBI:23899
GO:1901530	CHEBI:24757
GO:1901531	CHEBI:24757
GO:1901540	CHEBI:50063
GO:1901541	CHEBI:50063
GO:1901545	CHEBI:16634
GO:1901553	CHEBI:15792
GO:1901554	CHEBI:46195
GO:1901556	CHEBI:149509
GO:1901557	CHEBI:5001
GO:1901558	CHEBI:6801
GO:1901559	CHEBI:63580
GO:1901560	CHEBI:47600
GO:1901562	CHEBI:34905
GO:1901563	CHEBI:27656
GO:1901567	CHEBI:61697
GO:1901568	CHEBI:61697
GO:1901569	CHEBI:61697
GO:1901570	CHEBI:61697
GO:1901571	CHEBI:61697
GO:1901583	CHEBI:48030
GO:1901584	CHEBI:48030
GO:1901593	CHEBI:70778
GO:1901594	CHEBI:70773
GO:1901595	CHEBI:70726
GO:1901596	CHEBI:70723
GO:1901597	CHEBI:3392
GO:1901598	CHEBI:67245
GO:1901599	CHEBI:67245
GO:1901600	CHEBI:68487
GO:1901601	CHEBI:68487
GO:1901602	CHEBI:57861
GO:1901604	CHEBI:57861
GO:1901611	CHEBI:60523
GO:1901612	CHEBI:62237
GO:1901625	CHEBI:16933
GO:1901640	CHEBI:61314
GO:1901641	CHEBI:61402
GO:1901642	CHEBI:33838
GO:1901652	CHEBI:60466
GO:1901653	CHEBI:60466
GO:1901654	CHEBI:17087
GO:1901655	CHEBI:17087
GO:1901656	CHEBI:24400
GO:1901658	CHEBI:63161
GO:1901659	CHEBI:63161
GO:1901661	CHEBI:132124
GO:1901662	CHEBI:132124
GO:1901663	CHEBI:132124
GO:1901678	CHEBI:33892
GO:1901679	CHEBI:36976
GO:1901681	CHEBI:26835
GO:1901682	CHEBI:26835
GO:1901683	CHEBI:48597
GO:1901684	CHEBI:48597
GO:1901686	CHEBI:24337
GO:1901687	CHEBI:24337
GO:1901691	CHEBI:15378
GO:1901695	CHEBI:327995
GO:1901696	CHEBI:67194
GO:1901697	CHEBI:66950
GO:1901698	CHEBI:51143
GO:1901699	CHEBI:51143
GO:1901700	CHEBI:25806
GO:1901701	CHEBI:25806
GO:1901702	CHEBI:24866
GO:1901704	CHEBI:58359
GO:1901705	CHEBI:58045
GO:1901707	CHEBI:52646
GO:1901708	CHEBI:67154
GO:1901709	CHEBI:67153
GO:1901729	CHEBI:27617
GO:1901730	CHEBI:27617
GO:1901733	CHEBI:57694
GO:1901734	CHEBI:57694
GO:1901736	CHEBI:36464
GO:1901737	CHEBI:36464
GO:1901742	CHEBI:65069
GO:1901743	CHEBI:65069
GO:1901744	CHEBI:65069
GO:1901746	CHEBI:57852
GO:1901747	CHEBI:57852
GO:1901749	CHEBI:63166
GO:1901750	CHEBI:63166
GO:1901751	CHEBI:57463
GO:1901752	CHEBI:57463
GO:1901753	CHEBI:57463
GO:1901754	CHEBI:28940
GO:1901755	CHEBI:17823
GO:1901757	CHEBI:65109
GO:1901758	CHEBI:65109
GO:1901760	CHEBI:47763
GO:1901762	CHEBI:133011
GO:1901763	CHEBI:133011
GO:1901764	CHEBI:52136
GO:1901765	CHEBI:52136
GO:1901766	CHEBI:52136
GO:1901768	CHEBI:46765
GO:1901769	CHEBI:46765
GO:1901770	CHEBI:64677
GO:1901771	CHEBI:64677
GO:1901773	CHEBI:6472
GO:1901774	CHEBI:6472
GO:1901776	CHEBI:194095
GO:1901777	CHEBI:194095
GO:1901779	CHEBI:70790
GO:1901780	CHEBI:70790
GO:1901782	CHEBI:25822
GO:1901783	CHEBI:25822
GO:1901785	CHEBI:17847
GO:1901786	CHEBI:17847
GO:1901787	CHEBI:57369
GO:1901788	CHEBI:57369
GO:1901789	CHEBI:57369
GO:1901792	CHEBI:46951
GO:1901794	CHEBI:57277
GO:1901795	CHEBI:57277
GO:1901802	CHEBI:16715
GO:1901805	CHEBI:22798
GO:1901806	CHEBI:22798
GO:1901808	CHEBI:3375
GO:1901809	CHEBI:3375
GO:1901810	CHEBI:17579
GO:1901811	CHEBI:17579
GO:1901812	CHEBI:17579
GO:1901815	CHEBI:40968
GO:1901817	CHEBI:27533
GO:1901818	CHEBI:27533
GO:1901820	CHEBI:35063
GO:1901821	CHEBI:35063
GO:1901824	CHEBI:28425
GO:1901826	CHEBI:27547
GO:1901827	CHEBI:27547
GO:1901830	CHEBI:63067
GO:1901833	CHEBI:32446;CHEBI:35306
GO:1901847	CHEBI:32544
GO:1901848	CHEBI:32544
GO:1901849	CHEBI:32544
GO:1901851	CHEBI:59904
GO:1901852	CHEBI:59904
GO:1901854	CHEBI:59924
GO:1901855	CHEBI:59924
GO:1901865	CHEBI:3378
GO:1901866	CHEBI:3378
GO:1901868	CHEBI:59908
GO:1901869	CHEBI:59908
GO:1901871	CHEBI:66941
GO:1901872	CHEBI:66941
GO:1901883	CHEBI:77858
GO:1901884	CHEBI:77858
GO:1901886	CHEBI:67148
GO:1901887	CHEBI:67148
GO:1901903	CHEBI:71947
GO:1901904	CHEBI:71947
GO:1901905	CHEBI:142544
GO:1901907	CHEBI:63737
GO:1901909	CHEBI:63736
GO:1901911	CHEBI:63813
GO:1901927	CHEBI:22976
GO:1901928	CHEBI:22976
GO:1901930	CHEBI:10221
GO:1901931	CHEBI:10221
GO:1901933	CHEBI:63709
GO:1901934	CHEBI:63709
GO:1901936	CHEBI:63191
GO:1901937	CHEBI:63191
GO:1901939	CHEBI:62756
GO:1901940	CHEBI:62756
GO:1901942	CHEBI:68658
GO:1901943	CHEBI:68658
GO:1901945	CHEBI:65037
GO:1901946	CHEBI:65037
GO:1901948	CHEBI:58635
GO:1901949	CHEBI:58635
GO:1901961	CHEBI:46645
GO:1901962	CHEBI:59789
GO:1901973	CHEBI:26271
GO:1901974	CHEBI:33871
GO:1901975	CHEBI:33871
GO:1901981	CHEBI:28765
GO:1901982	CHEBI:17306
GO:1901986	CHEBI:6121
GO:1902000	CHEBI:16169
GO:1902001	CHEBI:28868
GO:1902012	CHEBI:72454
GO:1902014	CHEBI:72453
GO:1902016	CHEBI:72455
GO:1902022	CHEBI:32551
GO:1902024	CHEBI:57595
GO:1902025	CHEBI:17632
GO:1902047	CHEBI:51349
GO:1902049	CHEBI:72750
GO:1902050	CHEBI:72750
GO:1902051	CHEBI:71541
GO:1902052	CHEBI:71542
GO:1902056	CHEBI:71542
GO:1902062	CHEBI:15710
GO:1902063	CHEBI:15710
GO:1902065	CHEBI:29985
GO:1902074	CHEBI:24866
GO:1902075	CHEBI:24866
GO:1902085	CHEBI:194019
GO:1902086	CHEBI:194019
GO:1902087	CHEBI:16457
GO:1902098	CHEBI:17823
GO:1902111	CHEBI:68508
GO:1902112	CHEBI:68508
GO:1902118	CHEBI:17933
GO:1902121	CHEBI:29744
GO:1902122	CHEBI:36234
GO:1902123	CHEBI:67245
GO:1902125	CHEBI:40
GO:1902126	CHEBI:40
GO:1902128	CHEBI:67244
GO:1902129	CHEBI:67244
GO:1902131	CHEBI:67246
GO:1902132	CHEBI:67246
GO:1902134	CHEBI:67247
GO:1902135	CHEBI:67247
GO:1902137	CHEBI:65004
GO:1902138	CHEBI:65004
GO:1902140	CHEBI:24848
GO:1902141	CHEBI:24848
GO:1902168	CHEBI:23053
GO:1902169	CHEBI:23053
GO:1902170	CHEBI:62764
GO:1902181	CHEBI:72765
